Index,Index1,Comments
654,27697,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=14m10s"">14:10</a>"
655,27714,Tate GOAT 🐐
656,27776,Islam= Peace
657,27779,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=31m18s"">31:18</a>-<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=31m28s"">31:28</a>"
658,27781,Bravo Tate
659,27823,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=12m33s"">12:33</a>"
660,28006,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m31s"">18:31</a>"
661,28032,Yup
662,28034,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m31s"">18:31</a>"
663,28038,Is IDF a terror group???
664,28067,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m31s"">18:31</a>"
665,28075,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m31s"">18:31</a>"
666,28110,Top G you tell him
667,28167,Respect Tate!!
668,28200,Unfollowed
669,28287,Uncommon Tate L
670,28320,Top G
671,28331,TOP GGGG
672,28361,PT 3 Pls😂
673,28379,FREE PALESTINE
674,28398,Top G
675,28560,Facing Evil
676,28608,My man ... Tate
677,28620,Top g
678,28707,Ty Tate
679,28715,I love it
680,28716,Two great men
681,28767,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=10m04s"">10:04</a> OMG stop it manipulator!"
682,28809,Well sad mr. Tate
683,28860,Rare tate win
684,28940,Thanks Tate
685,29041,It’s complicated
686,29117,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=17m43s"">17:43</a> perfect one"
687,29121,.
688,29132,FREE PALESTINEE
689,29140,Tate ignoring 7th October
690,29185,Boring
691,29210,Bravo top g
692,29230,Peddle assissinities
693,29282,WOW.
694,29302,Greate tate!!
695,29422,TOP G IS TWO SMART
696,29440,Tate slays bro
697,29451,FREE PALESTINE
698,29456,Silly
699,29466,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=23m13s"">23:13</a>"
700,29556,Top G for real
701,29598,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=29m10s"">29:10</a>"
702,29617,Thank you Tate
703,29619,Hat a tool
704,29649,Top G knows
705,29702,Nonsense 😅
706,29721,<b>GAME</b><br><br>“KO”
707,29850,Top g
708,29856,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=12m10s"">12:10</a> YESSS"
709,29873,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=1m53s"">1:53</a>"
710,29897,TOP G
711,29899,TOPGGGG!!!!
712,29902,TOP G
713,29906,TOP G
714,29911,TATE RESPECT BUTTON &lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;&lt;
715,30066,Top G
716,30086,DAYUM
717,30165,per
718,30182,7 country plan!!
719,30187,PIERCE HATES THOSE WHO DON&#39;T LOOK LIKE HIM PALESTINIANS AND MEGAN MARKLE. PERIOD
720,30191,Shameful
721,30193,"tell him, tate!"
722,30231,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=34m18s"">34:18</a>"
723,30259,2M views
724,30295,actual good discussion
725,30358,SPOT ON TATE
726,30413,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=17m17s"">17:17</a> LMAOOO"
727,30479,Top G
728,30530,MEGAN HATERS?
729,30534,Top G goat
730,30555,TATE WE APPRECIATE !!!!
731,30676,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m49s"">22:49</a>   Good point 😂😂😂"
732,30713,Top G cooked him
733,30775,NPC
734,30990,CLEARLY ISRAEL WANTED IT TO HAPPEN
735,31086,TOP G
736,31094,PIERS MORGAN...<br><br><br><br><br><br><br><br>the<br><br><br>blind<br><br><br><br><br>pig
737,31099,Top G
738,31172,Tate
739,31179,Tate L
740,31240,Gosh my head aches
741,31270,funny
742,31283,😅😅😅😅😅
743,31308,😂love you t
744,31332,Tate
745,31344,Respect Top G
746,31361,Tate!! Real Man!!
747,31386,tate got owned :o
748,31494,Top G blasted Morgan
749,31527,SALUTE TO TATE
750,31623,Top g
751,31820,It&#39;s great nobody believes Mr Morgan
752,31842,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=27m00s"">27:00</a>  DAMN! 😂"
753,31843,Top G
754,31912,L Tate
755,31987,BABI SIAL PUNYA PIERS
756,32017,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=19m10s"">19:10</a>"
757,32019,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=1m43s"">1:43</a>"
758,32022,Thank you Anrdrew!
759,32032,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m40s"">18:40</a>"
760,32059,THE TOP G DIDNT MISS!!!
761,32066,Peirs got pumped!!
762,32072,ORIGINAL GANGSTER
763,32093,Rrrrr
764,32110,spineless tate
765,32138,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=14m20s"">14:20</a>"
766,32140,top g!!!
767,32173,Goat
768,32182,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=12m40s"">12:40</a>"
769,32460,Professional youtuber...
770,32473,Wow!😂
771,32615,Terror creates terror.
772,32641,Rare Tate L
773,32774,Top g
774,32783,😅😅😅😅😅😅😅😅😅😅
775,32819,MAY ALLAH GRANT BROTHER TATE THE HIGHEST LVL OF JANNAH! AMEEN
776,32833,TOP G 🐐
777,32934,Tate a goat 🐐
778,32989,Free Palastine!
779,33044,&quot;Professional&quot; 😅😅😅
780,33046,YASSIN 105 MM IS MADE BY HAMAS NOT IRAN
781,33100,Tate for president
782,33105,Top G  speaking 📠📠📠📠📠
783,33127,TOP G
784,33158,&#39;W&#39; Top G
785,33189,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=15m30s"">15:30</a>"
786,33311,Thankyou adrew
787,33350,Double standards
788,33384,Wow
789,33420,TOP G&gt;&gt;&gt;&gt;&gt;&gt;&gt;
790,33448,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=17m57s"">17:57</a> 😅"
791,33453,FREE PALESTINE!!!
792,33710,STOP SAYING RAP .. WE MUSLIMS PROHIBITE THIS .. AND U SAID THE ARE ISLAMIC MOVEMENT.. WE ARE NOT BARBARIANS .. STOP IT IF U DONT HAVE ONE SINGLE PROVE
793,33716,Dman Top G
794,33837,DOOS
795,33845,PIERS MORRON 7 OCTOBER new name
796,33848,CHAT! Is THIS real ? 😅
797,33856,Peace
798,33889,White phosphorus
799,33904,BS !!!!!!!!
800,33993,Epic part 2!
801,34043,Rare Tate W
802,34052,PIERS MORGAN IS A SICK HEART CHARACTER BEING...
803,34055,TOP G
804,34084,TOP G
805,34105,top g won
806,34185,As always TOP G!!!
807,34187,aRe tHeY a tErRoR gRouP
808,34298,WE ARE THE MOST CIVIL PEOPLE... ACCODING TO... OURSELVES
809,34375,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m45s"">18:45</a>"
810,34416,Top G
811,34418,Thanks Tate
812,34437,Toop G
813,34462,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=3m40s"">3:40</a>"
814,34483,Straight G
815,34534,PIERS  <b>*</b> you
816,34568,THE Professional. I love him
817,34586,GOD BLESS THE TATE BROTHERS!
818,34763,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m47s"">22:47</a>"
819,34906,Top G..
820,35063,PIERS YOUR HEART IS BLINDED
821,35066,iM a pRoFeSsIoNaL
822,35076,I CONDEMN PIERS FOR BEING SELECTIVE
823,35077,Boring.
824,35157,Top G!
825,35203,BEN GVIR
826,35226,Free Palistine
827,35227,😂😂😂😂😂
828,35262,Top g
829,35268,Wat a G!
830,35273,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=24m50s"">24:50</a>"
831,35304,Professional
832,35406,Tate always top G
833,35429,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=19m43s"">19:43</a>"
834,35509,DEIR YASSIN.
835,35543,Can you add croatian translation?
836,35546,Respect for Tate!
837,35580,Tate L
838,35635,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m40s"">18:40</a>"
839,35644,True man.
840,35929,October7 peirs7
841,35937,Double agent
842,35984,Top G
843,35988,OH MY GOD WHY PIERS KEEP ON REPEATING THE 7TH OCT. LIKE SERIOUSLY
844,36174,😂😂😂
845,36193,Sami Wasim
846,36211,Boo hoo
847,36284,Third class
848,36295,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m48s"">22:48</a> 📝"
849,36324,Topest G
850,36369,Free ps
851,36387,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=2m09s"">2:09</a> coldddd😂"
852,36518,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=0m35s"">0:35</a>"
853,36568,BE HUMAN @PIERSMORGAN
854,36570,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=18m43s"">18:43</a> FACTS!!!!!!!"
855,36586,TOP G
856,36637,Bravo tate
857,36650,Tate &lt;3
858,36699,October 7th<br>October 7th<br>October 7th<br>October 7th<br>October 7th
859,36709,Top G!!
860,36760,TKD
861,36780,Spot on Tate
862,36996,.
863,37052,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=15m03s"">15:03</a>"
864,37081,PIERS IS A FOOL
865,37106,Top G
866,37142,top g
867,37158,😂
868,37167,Tate need education 😂
869,37192,THE ISRAELI GOVERNMENT HAS STATED MANY TIMES THEY WANT TO ETHNICALLY CLEANSE GAZA
870,37199,1-0 for TATE
871,37281,actors
872,37332,Interesting
873,37420,"WAIT UNTIL IT&#39;S YOUR SON, PIERS!"
874,37475,Top G
875,37499,October 7th Morgan
876,37557,Great
877,37567,HEEENOUS atrocity
878,37607,"Mr Morgan, BRAVO"
879,37698,Top G
880,37712,Checkmated
881,37716,Tate messed up
882,37735,Tate pure common sense
883,37827,OCTOBER THE 7 BY PIERS POTTYMAN
884,37830,Tt
885,37859,Thanks Tate
886,37877,October 7 <br>October 7<br>October 7<br>October 7<br>&quot;&quot;&quot;&quot;&quot;&quot;&quot;&quot;&quot;&quot;
887,37930,Top G
888,37946,Top g
889,37951,It’s 1200 now
890,37955,PIERS IS STUCK ON 7 OCT.
891,38052,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=14m25s"">14:25</a>"
892,38061,IZRAEEEELS BEST AGENT AWARD GOES TO PIERS POTTYMAN.
893,38062,Wooow😂😂😂😂
894,38088,😂😂😂😂😂top g
895,38096,1500 vs 12000
896,38138,BOOSTER CHAIR!!!! BAHAHAHA
897,38143,Rare Tate L
898,38147,TATE AS ALWAYS ON POINT
899,38248,Top G
900,38275,Good by
901,38384,Top g
902,38398,TOP G &gt;&gt;&gt;&gt;&gt;
903,38466,From 31mins
904,38501,1-1
905,38543,Tate 2024!
906,38545,Top g
907,38563,I love him
908,38623,pure comedy
909,38667,Tate vs Morgan: 1-0
910,38699,Thanks Tate..bravo
911,38715,"SEEMS LIKE PIERS MORGAN GETS PAID SEPARATLLY EACH TIMEI WHEN HE ASKS, &quot;IS HAMAS A TERRORIST ORGANISATION?  GREEDY MAN...."
912,38744,Stop platforming pimps
913,38814,Top G
914,38848,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=5m20s"">5:20</a>"
915,38950,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=23m14s"">23:14</a>"
916,38983,1200 people not 1500
917,39096,Top G fumbling
918,39229,Painful
919,39339,Real top G
920,39430,TATE FOR PRESIDENT.
921,39473,I love you Top G
922,39568,Staged!
923,39586,"ITS LIKE HAVE YUO STOP BEATING YUOR WIFE , YEAS OR NO 🙄🙄"
924,39696,TOP G!!!
925,39708,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m00s"">22:00</a>"
926,39788,poop
927,39841,w tate
928,39907,Toxic guest
929,39971,HAMAS HAVE THREATENED MULTIPLE  OCT 7
930,40035,Topg
931,40063,October 7 2023<br>LEST WE FORGET
932,40082,Tate for president
933,40133,Top G
934,40159,THERE IS NO ISRAEL
935,40258,On Tu Tu my friend..
936,40282,1000% team Tate!!!!!!!
937,40405,Perfect
938,40406,Rare Tate W
939,40417,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=13m53s"">13:53</a> <br>SHAME ON YOU PIERS."
940,40435,Top G
941,40501,And more
942,40525,TOP G
943,40545,ADDED TO WEBSTER ON TO Gs ORDERS 😅😅😅😅😅😅😅😅😅😅😅😅😅😅😅
944,40657,tooooop G
945,40662,Top G
946,40675,TOP FREAKIN G
947,40761,TOP G
948,40773,"THE PALESTINIANS ARE OCCUPIED PEOPLE ,AND THEY HAVE THE RIGHT TO RESIST OCCUPATION BY ANY MEANS POSSIBLE"
949,40797,HAMAS BROKE CEASE FIRE
950,40814,TATE YOU DID NOT CRACK ! TATE YOU DID NOT FOLD ! TATE YOU DID NOT BEND! FREE PALESTINE AND FREE TATE
951,40844,w top g
952,40910,Top g W
953,40917,willfull ignorance
954,40927,RUSSIA DID NOT KILLED THIS MANY CIVILIANS AS.KILLED IN GAZA FROM WWII.
955,40941,Thank you Tate
956,40945,Top G
957,40986,TOP G THE GREATEST !
958,41000,I love Tate
959,41056,Bravo Tate!!!!!!!!!!!
960,41142,😂😂😂😂
961,41286,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=5m40s"">5:40</a>  Nakba"
962,41302,Top G speaking facts!!
963,41379,TOP G wins
964,41438,Tate W
965,41487,😅
966,41501,Tate got cooked 😂😂😂😂
967,41550,Great points Tate.
968,41624,Rare Tate L
969,41679,"CAPTAIN MORGAN SORRY SIR  U LOOK LIKE U HAD ONE TOO  MANY , FROM CAPE TOWN"
970,41774,Top G! 🙏
971,41875,seek Jesus
972,42032,Top G
973,42078,TOP G
974,42167,Top g w
975,42208,TOP G !
976,42235,THIS GUY SHOULD BE IN PRISON FOREVER
977,42252,Rare Tate L
978,42274,😅😂
979,42431,IT IS NOT PALESTINIAN LAND!
980,42517,Joker tate
981,42579,TOP G
982,42705,Cooked
983,42808,Morgan. Stop lying
984,42869,OMG
985,42916,Tate for supreemleader
986,42925,Tate for President
987,42949,My man!!
988,42968,Based Tate!
989,43041,Rare tate W
990,43097,Good ending.
991,43141,TOP C(criminal)
992,43152,Real man
993,43282,Top G Top G Top G
994,43322,PIERS PLEASE STOP INTERRUPTING YOUR GUESTS. IT&#39;S TORTURE
995,43329,Rare Tate W
996,43435,lol Tate 📈📈📈
997,43497,Nice one Tate
998,43571,D
999,43577,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m47s"">22:47</a> Tate got him"
1000,43642,EVIL BABARISM AS ISREAL WARRANTS AN EQUAL MEASURE OF PROTECTING THEMSELF
1001,43726,Bravo Tate!
1002,43736,well shit
1003,43808,PM = FW
1004,43827,Top G L
1005,43984,TOP G does it again.
1006,44016,😂😂
1007,44030,Thanks tate
1008,44144,TOP G 2024
1009,44249,9-1
1010,44286,BROKIE WAGIE 😂😂😂😂
1011,44301,Joke
1012,44322,FREEDOM SPEECH?
1013,44338,WHO CARES WHAT HE SAYS
1014,44533,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=11m22s"">11:22</a> right"
1015,44607,Common Tate W
1016,44616,Wow
1017,44645,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=7m20s"">7:20</a> right"
1018,44668,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=6m30s"">6:30</a> true"
1019,44718,"A. Tate ... right speech.,.."
1020,44728,🐐
1021,44777,Boss fight
1022,44884,"MANTRA OF PIERS:  7 OCT, 7 OCT, 7 OCT, 7 OCT. CONDEMN HAMAS, CONDEMN HAMAS. EVERY SECOND I CONDEMN ISRAHELL!!!!"
1023,44967,Chimpy
1024,45004,"PIERS, STOP LYING. YOU ARE NOT NEUTRAL. YOU ARE ISRAHELLIS"
1025,45070,Love Tate !!
1026,45200,waste
1027,45211,COMMON Tate W
1028,45331,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=3m48s"">3:48</a><br><br><br><a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=8m57s"">8:57</a><br><br><br><a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=10m20s"">10:20</a>"
1029,45344,Love Tate!
1030,45429,Tate rocks
1031,45469,top g W
1032,45491,He guilty
1033,45504,top G
1034,45534,TATES BROTHER IS MUSLIN. HE GOING AGAIN ISRAEL
1035,45564,TOP G
1036,45566,Thank you Tate
1037,45598,wow
1038,45633,Hmhmmmm
1039,45655,Common Tate W
1040,45668,Goat 🐐🐐🐐
1041,45674,Thank you both.
1042,45744,DO<br><br>U<br><br>CONDEMN<br>HAMAS ?
1043,45766,TATE WON AGAIN HAHA
1044,45789,May GOD HELP PALESTINE
1045,45937,1200 people
1046,45967,Top G
1047,46039,Tate wins again
1048,46064,"Exactly, pressure cooker"
1049,46108,ALLAHUAKBAR<br>ALLAHUAKBAR<br>ALLAHUAKBAR
1050,46109,Top G
1051,46251,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=15m30s"">15:30</a> facts!!"
1052,46325,Top G<br>Top G<br>Top G<br>Top G
1053,46331,Lol Mr. Bean shook
1054,46388,Top G
1055,46458,Top g support
1056,46481,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m45s"">22:45</a> gotteeem"
1057,46492,Booo boring
1058,46553,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=21m54s"">21:54</a>"
1059,46651,Top G
1060,46836,brain rot
1061,46854,TOP G
1062,46918,Boom!!!!!!
1063,46977,Based
1064,46985,Great mr tate
1065,47041,I CANT BELIEVE PIERS IS COMPARING HAMAS TO NAZIS WHEN ISRAELIS ARE LITERALLY THE DEFINITION OF NAZIS!!!!!
1066,47071,Top G indeed
1067,47094,Hostages?
1068,47177,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=22m55s"">22:55</a> AHAA ! silence 😂😂"
1069,47219,Top G
1070,47288,I CAN NOT PROFESSIONALLY ANSWER THAT QUESTION!
1071,47299,"14,000"
1072,47319,Top g
1073,47334,Respect for Tate
1074,47354,Top G!
1075,47396,great interaction!
1076,47445,VIVA VIVA PALESTINA
1077,47457,top g win again
1078,47525,Ass
1079,47539,FREE PALESTINE
1080,47594,Terrible backdrop btw
1081,47603,RIP Tates
1082,47627,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=30m38s"">30:38</a>"
1083,47699,Clown
1084,47831,CHRIST IS KING
1085,47859,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=23m10s"">23:10</a> Facts!!"
1086,47897,?
1087,47915,PIERCE HAS MISSTATED FACTS ABOUT MULTIPLE ITEMS
1088,47917,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=15m23s"">15:23</a> <a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=27m50s"">27:50</a>"
1089,47986,Top Fuckin G
1090,47996,Interesting
1091,48060,pish*
1092,48077,THERE IS A LIST
1093,48148,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=24m09s"">24:09</a> OPPRESSION OLYMPICS, much??"
1094,48159,Top g W
1095,48164,Thank you Mr. Tate!
1096,48189,"PIERS, DO YOU CONDEMN ISRAEL????"
1097,48190,TOP G
1098,48225,A
1099,48255,I love Tate
1100,48329,Wow
1101,48335,"Much respect, Mr Tate"
1102,48341,"Tate got owned, again"
1103,48378,Ballx
1104,48398,Professional?????? Professional pimp !!!!!!!!!!
1105,48422,Test 2
1106,48563,he’s so arrogant
1107,48564,TATE 2024!
1108,48603,Peirs got crushed !!!😂
1109,48613,Respect for Tate 📈📈📈📈📈
1110,48622,Test
1111,48645,Wow.
1112,48679,MY HUMBLE OPINION.  PIER . YOU&#39;RE TRYING VERY HARD TO SAVE YOUR JOB. LOL
1113,48691,Smart guy.
1114,48728,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=15m38s"">15:38</a>"
1115,48791,Tate for KING!!!
1116,48901,Quite a spirited exchange
1117,48937,interesting
1118,48945,true !
1119,48954,Yuk
1120,49047,😂😂😂
1121,49050,I fucking love tate
1122,49104,Top g W
1123,49107,Thank you Tate!
1124,49151,L Tate
1125,49175,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=10m37s"">10:37</a>"
1126,49200,TOOPPPPPPPPPP GGGGGGGG
1127,49204,Bravo Mr. Tate
1128,49259,"Asininities <a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=1m45s"">1:45</a>"
1129,49260,He&#39;s Sick!
1130,49317,RIP PIERCE MORGAN
1131,49321,Top G
1132,49337,long live Tate
1133,49350,Oh my my my
1134,49356,nice video
1135,49392,TOP G!!
1136,49396,Free Tate
1137,49437,Top G vs Top P
1138,49443,"PIERS IS GETTING COOKED SMH <a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=16m51s"">16:51</a>,"
1139,49491,TOP G
1140,49498,LOVE
1141,49523,FAM
1142,49544,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=3m50s"">3:50</a>"
1143,49579,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=3m25s"">3:25</a>"
1144,49627,TOP G TOP G TOP G
1145,49635,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=1m43s"">1:43</a>"
1146,49698,THERE NOT NUMBERS PIERS THEY’RE INDIVIDUAL PEOPLE
1147,49715,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=0m37s"">0:37</a>"
1148,49755,Tate L
1149,49757,WHY DID THE TROOPS LEAVE THE BORDER OPEN ??????????????????????????????????????????????????
1150,49768,THEY FOUND OIL AND GAS IN GAZA!!!!
1151,49776,Rare Tate W
1152,49801,Top G
1153,49843,TATE TELLS THE TRUTH !!  AMAZING !!!!!!
1154,49858,TOP G.
1155,49878,"<a href=""https://www.youtube.com/watch?v=2pMsYSR7g78&amp;t=25m07s"">25:07</a> exactly"
1156,49962,Top G
1157,49979,TOP G
1158,25,She’s right
1159,48,FREE PALESTINE
1160,112,Entire
1161,179,WWlll Freedom vs Islam
1162,213,"<a href=""https://www.youtube.com/shorts/uPz2aCo7W-c"">https://www.youtube.com/shorts/uPz2aCo7W-c</a>"
1163,224,FACTS DON&#39;T CARE ABOUT YOUR FEELINGS MR.IDEOT-SHAPIRO.
1164,243,NO ONE LOVES YOU  FREE PLAESTINE
1165,264,so braindead
1166,296,FREE PALESTINE FREE OUR BROTHERS AND SISTERS
1167,319,Man... :/
1168,320,DUMB ISREAL
1169,327,6%
1170,332,ISRAEL BODOHH
1171,379,Clown
1172,385,FREE PALESTINE
1173,458,Arrogance
1174,557,Clown
1175,586,dumb woman
1176,622,"FREEE, FREE PALESTINE"
1177,647,FREEFREEPALESTINE
1178,655,free Palistine
1179,681,Go BACK BEHIND YOUR GERMAN WALL...
1180,684,A Donkey Remains A Donkey
1181,770,Dump person always
1182,783,Kaboom!
1183,794,FREE PALESTINE !!!
1184,808,ISREAL IS PERFORMING GENOCIDE. ISREAL ARE THE OPPRESSORS THAT HAVE TURNED UNTO NAZIS
1185,925,Perfection
1186,1031,Full clip?
1187,1130,😅
1188,1155,shes speaking facts.
1189,1182,SAVE PALESTINE
1190,1232,w
1191,1272,FU
1192,1342,FREE PALESTINE
1193,1363,FREE PALESTINE FREE PALESTINE
1194,1396,FREE ISRAEL
1195,1489,(((((())))))
1196,1533,ALWAYS OFFENDED NEVER ASHAMED THE 7TH CENTURY BACKWARD SCUMRATS
1197,1553,SHE&#39;S DELUSIONAL
1198,1590,I​
1199,1623,Truth hurts 😂
1200,1767,Fake imposter Jews
1201,1854,L
1202,1947,"<a href=""http://www.youtube.com/results?search_query=%23free"">#FREE</a> PALESTINE LONG LIVE"
1203,1958,FREE PALESTINE
1204,1974,fasist
1205,2006,Juden!!
1206,2049,Jews forever
1207,2075,2+2=?
1208,2082,BOO BEN SHAPIRO IS A LOSER!!
1209,2105,BEN I TRY TO LIKE YOU BUT YOU ARE SO SLY
1210,2173,GAZA=WARSAW
1211,2175,She&#39;s braindead
1212,2189,FREE PALESTINE
1213,2222,NAH BRO FREE PALESTINE
1214,2254,jot lady
1215,2285,"BEN. THESE ARE THE ONES I TOLD U BOUT. EDUCATED FAR BEYOND THEIR ABILITY TO COMPREHEND..NO VACCINE, NO CURE."
1216,2308,Bro&#39;s killin it!😂
1217,2388,I HAVE GOT 1000000% REPECT BEN SHAPIRO
1218,2474,Thank you
1219,2499,She got him...😂😂😂
1220,2504,FREE pALESTINE
1221,2568,FREE PALESTINE
1222,2659,Hi
1223,2705,"BEN STOP DEBATING KIDS, BE A MAN AND DEBATE MOHAMMED HIJAB ON THIS TOPIC"
1224,2715,Jews
1225,2771,Get Out Of Europe...
1226,2772,Get Out Of South America...
1227,2878,&quot;I wish for equal rights&quot;<br>&quot;YOU WISH FOR A GENOCIDE?!&quot;
1228,2928,Meaningless. Podcast.
1229,2959,Do YoU cOnDeMn HaMas?
1230,3027,two goofballs
1231,3172,LOOK AT THIS DEMON. 8000 CHILDREN ARE GENOCIDED BY ISRAEL. THEY ALWAYS TWIST IT
1232,3231,Jewish cow😂😂
1233,3289,ITS IMPOSSIBLE TO HAVE PEACE WITH ISLAMIC RADICALS
1234,3294,Amen
1235,3306,Hes right. Period.
1236,3317,109
1237,3343,Arrest him
1238,3349,"Jews, need I say more"
1239,3363,"THE WHOLE WORLD SAYS ISRAEL IS THE TERRORIST,<br>ONLY ISRAELIS THINK THEIR RIGHT.<br>INVADERS (ISRAEL) HAVE NO PLACE IN THIS WORLD."
1240,3378,A clown
1241,3437,Lies...😂😂😂
1242,3531,FREE PALESTINE
1243,3610,Iam sleeping
1244,3611,Slpping
1245,3700,FREE PALESTINE
1246,3709,FREE PALESTINE
1247,3792,ULEZ
1248,3820,"<a href=""http://www.youtube.com/results?search_query=%23free"">#Free</a> Palistine"
1249,3824,True colours.
1250,3858,"<a href=""https://youtu.be/qSKJxv7yicM?si=CafZpmlEEKbTXaI6"">https://youtu.be/qSKJxv7yicM?si=CafZpmlEEKbTXaI6</a>"
1251,3940,Gyatttt
1252,3968,JESUS IS GOD
1253,3991,7 times
1254,4000,DEBATE MOHAMED HIJAB
1255,4057,She&#39;s right .
1256,4066,Typical Jew behavior
1257,4088,PEACE
1258,4140,Eradicate Islam
1259,4164,G-ENOCIDE
1260,4221,FREE PALESTINE<br>ISRAEL IS CHILDREN AND WOMANS KILLER
1261,4228,Stupid
1262,4330,Jail .
1263,4340,All.
1264,4461,Smug banker
1265,4500,Fuck both sides
1266,4504,Good points
1267,4519,jidani imputiti
1268,4537,He’s right.
1269,4587,Wow
1270,4795,FREE PALESTINE
1271,4817,Criminal
1272,4823,Full clip.
1273,4852,Typical Jew! 🙄
1274,4854,Fr
1275,4868,😂😂😂😂😂😂😂😂😂😂
1276,4976,Jews = evil
1277,4998,Babi
1278,4999,Babi
1279,5060,HASBUNALLAH WANIKMAL WAKIL
1280,5088,1948.
1281,5098,I support facts
1282,5166,Free Palpatine
1283,5242,Booo
